[2019-04-15 10:28:39,854][Thread-99:139720168298240][task_id:django.request][log.py:228][WARNING][Not Found: /apple-touch-icon.png]
[2019-04-15 10:28:39,871][Thread-99:139720168298240][task_id:django.request][log.py:228][WARNING][Not Found: /favicon.ico]
[2019-04-15 11:29:20,961][Thread-102:139720185083648][task_id:django.request][log.py:228][WARNING][Not Found: /apple-touch-icon-precomposed.png]
[2019-04-15 11:29:21,035][Thread-102:139720185083648][task_id:django.request][log.py:228][WARNING][Not Found: /apple-touch-icon.png]
[2019-04-15 11:29:21,051][Thread-102:139720185083648][task_id:django.request][log.py:228][WARNING][Not Found: /favicon.ico]
[2019-04-15 11:29:21,070][Thread-102:139720185083648][task_id:django.request][log.py:228][WARNING][Not Found: /apple-touch-icon-precomposed.png]
[2019-04-15 11:29:21,086][Thread-102:139720185083648][task_id:django.request][log.py:228][WARNING][Not Found: /apple-touch-icon.png]
[2019-04-15 11:29:21,104][Thread-102:139720185083648][task_id:django.request][log.py:228][WARNING][Not Found: /favicon.ico]
[2019-04-15 11:29:21,145][Thread-102:139720185083648][task_id:django.request][log.py:228][WARNING][Not Found: /apple-touch-icon-precomposed.png]
[2019-04-15 11:29:21,162][Thread-102:139720185083648][task_id:django.request][log.py:228][WARNING][Not Found: /apple-touch-icon.png]
[2019-04-15 11:29:21,179][Thread-102:139720185083648][task_id:django.request][log.py:228][WARNING][Not Found: /favicon.ico]
[2019-04-15 11:29:21,196][Thread-102:139720185083648][task_id:django.request][log.py:228][WARNING][Not Found: /apple-touch-icon-precomposed.png]
[2019-04-15 11:29:21,214][Thread-102:139720185083648][task_id:django.request][log.py:228][WARNING][Not Found: /apple-touch-icon.png]
[2019-04-15 11:29:21,232][Thread-102:139720185083648][task_id:django.request][log.py:228][WARNING][Not Found: /favicon.ico]
[2019-04-15 12:44:30,668][Thread-105:139720185083648][task_id:django.request][log.py:228][WARNING][Not Found: /http:/www.baidu.com/cache/global/img/gs.gif]
[2019-04-15 14:53:11,314][Thread-107:139720403932928][task_id:django.request][log.py:228][WARNING][Not Found: /apple-touch-icon-precomposed.png]
[2019-04-15 14:53:11,333][Thread-107:139720403932928][task_id:django.request][log.py:228][WARNING][Not Found: /apple-touch-icon.png]
[2019-04-15 14:53:11,365][Thread-107:139720403932928][task_id:django.request][log.py:228][WARNING][Not Found: /favicon.ico]
[2019-04-15 14:53:11,384][Thread-107:139720403932928][task_id:django.request][log.py:228][WARNING][Not Found: /apple-touch-icon-precomposed.png]
[2019-04-15 14:53:11,403][Thread-107:139720403932928][task_id:django.request][log.py:228][WARNING][Not Found: /apple-touch-icon.png]
[2019-04-15 14:53:11,449][Thread-107:139720403932928][task_id:django.request][log.py:228][WARNING][Not Found: /favicon.ico]
[2019-04-15 14:53:11,695][Thread-107:139720403932928][task_id:django.request][log.py:228][WARNING][Not Found: /apple-touch-icon-precomposed.png]
[2019-04-15 14:53:11,716][Thread-107:139720403932928][task_id:django.request][log.py:228][WARNING][Not Found: /apple-touch-icon.png]
[2019-04-15 14:53:11,736][Thread-107:139720403932928][task_id:django.request][log.py:228][WARNING][Not Found: /favicon.ico]
[2019-04-15 14:53:11,793][Thread-107:139720403932928][task_id:django.request][log.py:228][WARNING][Not Found: /apple-touch-icon-precomposed.png]
